uid,storage_id,title,url
41dbb96d,7290752,"COVID-19, MERS and SARS with Concomitant Liver Injury—Systematic Review of the Existing Literature",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7290752
368fcfd8,7290728,Oral Iron for IBD Patients: Lessons Learned at Time of COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7290728
f83eae96,7288346,"Histone Deacetylases (HDACs): Evolution, Specificity, Role in Transcriptional Complexes, and Pharmacological Actionability",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7288346
7ea4737c,7295300,D-dimer is Associated with Severity of Coronavirus Disease 2019: A Pooled Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7295300
f803fcdb,7295290,Hypercoagulation and Antithrombotic Treatment in Coronavirus 2019: A New Challenge,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7295290
c774080f,7294857,Pathological Findings and Management of COVID-19 Patients: A Brief Overview of Modern-day Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7294857
52aae4f3,7294813,Artificial Intelligence-Powered Search Tools and Resources in the Fight Against COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7294813
55468905,7288791,Potential Mechanisms of Cardiac Injury and Common Pathways of Inflammation in Patients With COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7288791
f4ab58eb,7288785,Just-in-Time Simulation to Guide Workflow Design for Coronavirus Disease 2019 Difficult Airway Management,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7288785
5617e881,7253720,Experiences and perceptions risk of health-care workers from coronavirus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7253720
4cd400c0,7293486,Response of Practicing Chiropractors during the Early Phase of the COVID-19 Pandemic: A Descriptive Report,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7293486
148b5e82,7293446,Lessons on Outbreak Preparedness From the Cleveland Clinic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7293446
3be7ed15,7277789,"Tripartite Combination of Candidate Pandemic Mitigation Agents: Vitamin D, Quercetin, and Estradiol Manifest Properties of Medicinal Agents for Targeted Mitigation of the COVID-19 Pandemic Defined by Genomics-Guided Tracing of SARS-CoV-2 Targets in Human Cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7277789
77a7e2c9,7274761,Inhibition of Bruton tyrosine kinase in patients with severe COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7274761
ab7e714c,7292004,"Meta-analysis investigating the relationship between clinical features, outcomes, and severity of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) pneumonia",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7292004
ed0216f7,7291965,How Support of Early Career Researchers Can Reset Science in the Post-COVID19 World,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7291965
f0d79ad3,7286829,Rapid Deployment of Chiropractic Telehealth at 2 Worksite Health Centers in Response to the COVID-19 Pandemic: Observations from the Field,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7286829
af30bdb6,7246498,COVID-19 Surface Persistence: A Recent Data Summary and Its Importance for Medical and Dental Settings,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7246498
92c2ae98,7283819,Letter to the Editor: Are severe COVID‐19 patients more susceptible to conjunctivitis?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7283819
8582f546,7282761,The diagnostic value of detecting sudden smell loss among asymptomatic COVID-19 patients in early stage: The possible early sign of COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7282761
3e22eb9f,7282422,Development and Utilization of a Rapid and Accurate Epidemic Investigation Support System for COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7282422
aeea1c20,7262570,SARS-CoV-2 epidemic in India: epidemiological features and,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7262570
e83c50f1,7281716,"Ventilation Techniques and Risk for Transmission of Coronavirus Disease, Including COVID-19",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7281716
5ccf2b78,7275354,"Towards reduction in bias in epidemic curves due to outcome misclassification through Bayesian analysis of time-series of laboratory test results: case study of COVID-19 in Alberta, Canada and Philadelphia, USA",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7275354
3aa83bff,7275170,SARS-Cov2 Clinical Diagnostics: Academic Scientists Take on the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7275170
487b97f7,7275152,Smell and Taste Dysfunction in Patients With COVID-19: A Systematic Review and Meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7275152
d05c8cd1,7274598,Risk of Virus Contamination Through Surgical Smoke During Minimally Invasive Surgery: A Systematic Review of the Literature on a Neglected Issue Revived in the COVID-19 Pandemic Era,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7274598
2c8647b9,7274588,Outcomes of Hydroxychloroquine Usage in United States Veterans Hospitalized with COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7274588
2d6d92c9,7277013,Ultra-Sensitive High-Resolution Profiling of Anti-SARS-CoV-2 Antibodies for Detecting Early Seroconversion in COVID-19 Patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7277013
79351897,7277012,Disruption of the CCL5/RANTES-CCR5 Pathway Restores Immune Homeostasis and Reduces Plasma Viral Load in Critical COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7277012
99cca3a3,7277010,Epigenetic dysregulation of ACE2 and interferon-regulated genes might suggest increased COVID-19 susceptibility and severity in lupus patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7277010
6189beb8,7277000,Evaluating the contributions of strategies to prevent SARS-CoV-2 transmission in the healthcare setting: a modelling study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7277000
2c55ffef,7276992,Rapidly fatal pneumonitis from immunotherapy and concurrent SARS-CoV-2 infection in a patient with newly diagnosed lung cancer,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7276992
b18964ca,7276990,Association of Digestive Symptoms and Hospitalization in Patients with SARS-CoV-2 Infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7276990
79d34338,7276741,Letter: does vitamin D have a potential role against COVID‐19?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7276741
dcbaadb0,7276054,ACE2 Expression is Increased in the Lungs of Patients with Comorbidities Associated with Severe COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7276054
5b46e5ad,7274255,"Treatment of COVID-19 Patients with Convalescent Plasma in Houston, Texas",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7274255
5978a638,7274252,COVID-19 infection results in alterations of the kynurenine pathway and fatty acid metabolism that correlate with IL-6 levels and renal status,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7274252
3578f7f3,7274249,Socioeconomic disparities in subway use and COVID-19 outcomes in New York City,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7274249
09b1e656,7274241,Are Vapers More Susceptible to COVID-19 Infection?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7274241
64b6a353,7274240,Artificial intelligence-enabled rapid diagnosis of COVID-19 patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7274240
0ec9d13f,7274235,Erythrocytes Reveal Complement Activation in Patients with COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7274235
3822f206,7274233,Feasibility of SARS-CoV-2 virus detection from consumer-grade cotton swabs,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7274233
cbbbaab4,7274231,Placental pathology in COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7274231
c8977428,7274222,Determinants of Severity in Cancer Patients with COVID-19 Illness,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7274222
f009eef6,7273285,Early transmission dynamics of COVID-19 in a southern hemisphere setting: Lima-Peru: February 29,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7273285
a2f8ad40,7273265,Test performance evaluation of SARS-CoV-2 serological assays,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7273265
82f26116,7263562,Rapid isolation and profiling of a diverse panel of human monoclonal antibodies targeting the SARS-CoV-2 spike protein,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7263562
27cba331,7263560,Rapid selection of a human monoclonal antibody that potently neutralizes SARS-CoV-2 in two animal models,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7263560
12a044de,7263558,Activity profiling and structures of inhibitor-bound SARS-CoV-2-PLpro protease provides a framework for anti-COVID-19 drug design,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7263558
f1a8d3b4,7263555,Sequence characterization and molecular modeling of clinically relevant variants of the SARS-CoV-2 main protease,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7263555
371d892e,7263554,The heterogeneous landscape and early evolution of pathogen-associated CpG dinucleotides in SARS-CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7263554
02349442,7263545,Inhibition of PIKfyve kinase prevents infection by Zaire ebolavirus and SARS-CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7263545
a4b3477d,7263544,SARS-CoV2 (COVID-19) Structural/Evolution Dynamicome: Insights into functional evolution and human genomics,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7263544
edca7b10,7263541,Immunologic perturbations in severe COVID-19/SARS-CoV-2 infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7263541
eaa3f5b6,7263539,Remdesivir potently inhibits SARS-CoV-2 in human lung cells and chimeric SARS-CoV expressing the SARS-CoV-2 RNA polymerase in mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7263539
16ff281b,7263513,Convergent Antibody Responses to SARS-CoV-2 Infection in Convalescent Individuals,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7263513
1c04fd1c,7263415,A Large-scale Drug Repositioning Survey for SARS-CoV-2 Antivirals,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7263415
099f7b96,7255794,Structure-based modeling of SARS-CoV-2 peptide/HLA-A02 antigens,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7255794
1623c94c,7255781,AI-aided design of novel targeted covalent inhibitors against SARS-CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7255781
a8ad8da6,7255780,LY6E impairs coronavirus fusion and confers immune control of viral disease,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7255780
aea8a017,7251955,CORD-19: The Covid-19 Open Research Dataset,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7251955
1bba654a,7239080,The effect of human mobility and control measures on the COVID-19 epidemic in China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7239080
945beccd,7239055,Prioritization of SARS-CoV-2 epitopes using a pan-HLA and global population inference approach,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7239055
82157482,7217300,"Mutations, Recombination and Insertion in the Evolution of 2019-nCoV",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7217300
e822d1d1,7217226,Sequence analysis of SARS-CoV-2 genome reveals features important for vaccine design,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7217226
9183da6d,7273937,Optimizing Medication Treatment of Opioid Use Disorder During COVID-19 (SARS-CoV-2),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7273937
c85bc309,7273091,Telehealth in Response to the COVID‐19 Pandemic in Rural Veteran and Military Beneficiaries,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7273091
f4599e54,7272175,Outlining the keyword co-occurrence trends in Shuanghuanglian injection research: A bibliometric study using CiteSpace III,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7272175
0db9a3b6,7271862,Managing common endocrine disorders amid COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7271862
da5e25ec,7270792,A systematic review on the efficacy and safety of chloroquine for the treatment of COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7270792
0e591186,7252972,Rapid systematic review of neonatal COVID-19 including a case of presumed vertical transmission,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7252972
405b1e20,7271643,"Assessing resilience of healthcare infrastructure exposed to COVID-19: emerging risks, resilience indicators, interdependencies and international standards",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7271643
df71e305,7267786,Challenges faced by mental health providers and patients during the coronavirus 2019 pandemic due to technological barriers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7267786
b92b14ba,7267755,How to deal with COVID-19 epidemic-related lockdown physical inactivity and sedentary increase in youth? Adaptation of Anses’ benchmarks,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7267755
428c8f3a,7267653,Impact of COVID‐19 on blood centres in Zhejiang province China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7267653
e6053d4a,7267510,Ethical surgical triage of patients with head and neck cancer during the ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7267510
7dab1ed7,7267182,A Chemographic Audit of anti‐Coronavirus Structure‐Activity Information from Public Databases (ChEMBL),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7267182
8eb8e270,7267113,Convalescent plasma transfusion for the treatment of COVID‐19: Systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7267113
21c6d106,7249560,Risks and Impact of Angiotensin-Converting Enzyme Inhibitors or Angiotensin-Receptor Blockers on SARS-CoV-2 Infection in Adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7249560
206ae207,7249097,"Scope, quality, and inclusivity of clinical guidelines produced early in the covid-19 pandemic: rapid review",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7249097
ed6c6236,7243174,"Developments, Evolution, and Implications of National Diagnostic Criteria for COVID-19 in China",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7243174
3c553578,7242746,Interferon-α2b Treatment for COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7242746
e6cbfcbd,7236828,Inhaled corticosteroids and COVID-19: a systematic review and clinical perspective,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7236828
3a0d5a2d,7193801,COVID-19 and Cancer: Lessons From a Pooled Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7193801
97a06a3d,7265858,"Prevention, Diagnosis, and Treatment of VTE in Patients With Coronavirus Disease 2019",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7265858
8c4f087d,7265105,Meta-analysis of outcomes of patients with COVID-19 infection with versus without gastrointestinal symptoms,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7265105
94df3bfa,7264798,Coronaviruses and people with intellectual disability: an exploratory data analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7264798
b75e2c7d,7264656,Scientific research progress of COVID‐19/SARS‐CoV‐2 in the first five months,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7264656
daa86a63,7264590,Tracheostomy protocols during ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7264590
a8ef1b4b,7264505,Assessment of the quality of systematic reviews on COVID‐19: A comparative study of previous coronavirus outbreaks,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7264505
8ff782f5,7262361,COVID‐19: A review of therapeutics under investigation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7262361
df5ca846,7262296,Point‐of‐care lung ultrasound in patients with ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7262296
2cd02767,7262257,A systematic review of the prophylactic role of chloroquine and hydroxychloroquine in coronavirus disease‐19 (COVID‐19),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7262257
e212a3e1,7262250,Sinonasal pathophysiology of ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7262250
9bf1d97e,7262097,Maternal and perinatal outcomes with COVID‐19: A systematic review of 108 pregnancies,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7262097
205962d7,7261450,Neurological manifestations of COVID-19 and other coronaviruses: A systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7261450
bba0f8d3,7261230,Safety issues and harmful pharmacological interactions of nutritional supplements in Duchenne muscular dystrophy: considerations for Standard of Care and emerging virus outbreaks,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7261230
5c710ff6,7261213,Children’s heart and COVID-19: Up-to-date evidence in the form of a systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7261213
bf5227e5,7261110,A novel IDEA: The impact of serial interval on a modified-Incidence Decay and Exponential Adjustment (m-IDEA) model for projections of daily COVID-19 cases,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7261110
3912b21a,7261039,CT in coronavirus disease 2019 (COVID-19): a systematic review of chest CT findings in 4410 adult patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7261039
bbe72799,7261035,Advances in PTSD Treatment Delivery: Review of Findings and Clinical Considerations for the Use of Telehealth Interventions for PTSD,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7261035
d618a15c,7260599,A multidisciplinary approach for managing the infraglottic difficult airway in the setting of the Coronavirus pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7260599
2d86e0cb,7260531,Preventing COVID-19 and Its Sequela: “There Is No Magic Bullet... It\'s Just Behaviors”,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7260531
c660e6ef,7258411,The Isolation Communication Management System. A Telemedicine Platform to Care for Patients in a Biocontainment Unit,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7258411
0b8739e1,7255835,Viral infections and wheezing–asthma inception in childhood: is there a role for immunomodulation by oral bacterial lysates?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7255835
138f76c1,7236610,Mining the Characteristics of COVID-19 Patients in China: Analysis of Social Media Posts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7236610
65f35230,7220287,Comorbid Chronic Diseases are Strongly Correlated with Disease Severity among COVID-19 Patients: A Systematic Review and Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7220287
3b01bf38,7255973,Treatment algorithm for COVID-19: a multidisciplinary point of view,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7255973
321ae340,7255743,Clinical impact of COVID-19 on patients with cancer (CCC19): a cohort study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7255743
75582bc5,7255720,Management of Cardiovascular Disease During Coronavirus Disease (COVID-19) Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7255720
3cdecf4f,7242615,"Clinical Features, Diagnosis, and Treatment of COVID-19 in Hospitalized Patients: A Systematic Review of Case Reports and Case Series",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7242615
ebbcb3f6,7255347,"Type I and Type III Interferons – Induction, Signaling, Evasion, and Application to Combat COVID-19",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7255347
14186710,7255332,Thrombosis risk associated with COVID-19 infection. A scoping review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7255332
aa9bba2a,7255230,Cathepsin L-selective inhibitors: A potentially promising treatment for COVID-19 patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7255230
a3b8c32b,7255193,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7255193
fa8ab7cc,7253973,Tracking the Genomic Footprints of SARS-CoV-2 Transmission,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7253973
9eb20971,7252195,Virtual Read-Out: Radiology Education for the 21st Century During the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7252195
e1076f82,7252193,Clinical course of coronavirus disease 2019 in 11 patients after thoracic surgery and challenges in diagnosis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7252193
a07ea8e2,7252096,SARS-CoV-2 Receptor ACE2 Is an Interferon-Stimulated Gene in Human Airway Epithelial Cells and Is Detected in Specific Cell Subsets across Tissues,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7252096
ee016020,7252084,Potential repurposing of Favipiravir in COVID-19 outbreak based on current evidence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7252084
44260dd3,7252058,Estimation of COVID-19 dynamics “on a back-of-envelope”: Does the simplest SIR model provide quantitative parameters and predictions?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7252058
f406f66f,7252049,The management of surgical patients during the coronavirus disease 2019 (COVID-19) pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7252049
fb827be1,7251803,Impact of the COVID-19 pandemic in nuclear medicine departments: preliminary report of the first international survey,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7251803
2a151dd3,7251800,"A systematic review on COVID-19: urological manifestations, viral RNA detection and special considerations in urological conditions",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7251800
c6532d04,7239193,EAPCI Position Statement on Invasive Management of Acute Coronary Syndromes during the COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7239193
8dd9edec,7239135,Smoking Is Associated With COVID-19 Progression: A Meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7239135
c5c7072a,7238228,Systematic Review of Important Viral Diseases in Africa in Light of the ‘One Health’ Concept,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7238228
a5acf525,7251405,Coronavirus and its implications for psychiatry: a rapid review of the early literature,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7251405
eb700ca8,7250779,SARS-CoV-2 Reverse Genetics Reveals a Variable Infection Gradient in the Respiratory Tract,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7250779
1fb32c84,7250543,Data analysis of COVID-2019 epidemic using machine learning methods: a case study of India,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7250543
7d1e2e83,7250522,Social Media Data Analytics on Telehealth During the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7250522
1d0220d5,7250258,Preface: Patterns and processes of meiofauna in freshwater ecosystems,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7250258
ad51ee18,7250111,Clinical evidence for repurposing chloroquine and hydroxychloroquine as antiviral agents: a systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7250111
7848f3c2,7246302,Predictive symptoms and comorbidities for severe COVID-19 and intensive care unit admission: a systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7246302
f8e252e3,7246020,A new pharmacological approach based on remdesivir aerosolized administration on SARS-CoV-2 pulmonary inflammation: A possible and rational therapeutic application,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7246020
d5a6b19d,7245646,Lymphopenia in severe coronavirus disease-2019 (COVID-19): systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7245646
bcaa357b,7245279,Aerosol-generating procedures in head and neck surgery – can we improve practice after COVID-19?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7245279
33de3bc3,7245277,Experience from a Singapore tertiary hospital with restructuring of a vascular surgery practice in response to national and institutional policies during the COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7245277
1574901e,7245266,Review of trials currently testing treatment and prevention of COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7245266
771e93d1,7243667,"Guidance for Cardiac Electrophysiology During the COVID-19 Pandemic from the Heart Rhythm Society COVID-19 Task Force; Electrophysiology Section of the American College of Cardiology; and the Electrocardiography and Arrhythmias Committee of the Council on Clinical Cardiology, American Heart Association",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7243667
e78cc638,7213702,"Prevalence, Severity and Mortality associated with COPD and Smoking in patients with COVID-19: A Rapid Systematic Review and Meta-Analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7213702
bba1b8df,7243039,Potential specific therapies in COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7243039
b3dba66a,7230636,Novel Coronavirus Infection (COVID-19) in Humans: A Scoping Review and Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7230636
c1f20684,7216275,Modeling Impact of Word of Mouth and E-Government on Online Social Presence during COVID-19 Outbreak: A Multi-Mediation Approach,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7216275
f5cb40dc,7215737,The Use of Digital Health in the Detection and Management of COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7215737
7d8a535c,7241403,Medical Geology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7241403
13d3b32b,7239605,Lithium’s antiviral effects: a potential drug for CoViD-19 disease?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7239605
f86508d2,7234686,The Appropriate Use of Testing for COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7234686
2db592a1,7223792,Estimating the burden of SARS-CoV-2 in France,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223792
6983d399,7211430,Analysis of Maternal Coronavirus Infections and Neonates Born to Mothers with 2019-nCoV; a Systematic Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7211430
6c351b42,7238978,What Is the Role for Algorithmics and Computational Biology in Responding to the COVID-19 Pandemic?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7238978
480548f2,7237941,"What Is Required to Prevent a Second Major Outbreak of SARS-CoV-2 upon Lifting Quarantine in Wuhan City, China",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7237941
73172a8f,7236151,Schizophrenia and COVID-19: risks and recommendations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7236151
f523e78b,7234446,SARS-COV-2 infection in children and newborns: a systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7234446
7967f641,7229957,NCI’s Work to Advance Cancer Research while Responding to the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7229957
235f0191,7229916,"The delights and perils of publishing, knowledge-sharing and critique during a pandemic: Observations from COVID-19 coagulopathies",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7229916
bf59abc8,7229744,"Efficacy and safety of Lianhuaqingwen capsules, a repurposed Chinese herb, in patients with coronavirus disease 2019: A multicenter, prospective, randomized controlled trial",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7229744
04b64226,7229728,A surgeon’s role in fighting a medical pandemic: Experiences from the unit at the epicentre of COVID-19 in Singapore – A cohort perspective,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7229728
cab94887,7228703,On the interactions of the receptor-binding domain of SARS-CoV-1 and SARS-CoV-2 spike proteins with monoclonal antibodies and the receptor ACE2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7228703
6ff9936a,7228486,Facial protection for healthcare workers during pandemics: a scoping review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7228486
71db074e,7228255,Clinical characteristics of hospitalized patients with SARS‐CoV‐2 infection: A single arm meta‐analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7228255
aca62f47,7227176,Chest CT for detecting COVID-19: a systematic review and meta-analysis of diagnostic accuracy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7227176
d2f6e4da,7226718,Emergency trauma care during the outbreak of corona virus disease 2019 (COVID-19) in China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7226718
1e71969c,7220010,Early Multi-organ Point-of-Care Ultrasound Evaluation of Respiratory Distress During SARS-CoV-2 Outbreak: Case Report,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7220010
e4c5ebe3,7213672,Surgical Practice in the Current COVID-19 Pandemic: A Rapid Systematic Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7213672
29bcb13f,7224694,SARS-CoV-2 (COVID-19) by the numbers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7224694
